Date	ATRCT	AVBLS	ETRAV	NADDU	NTRAN	NTRBL	NTREP	TOUTV	TRFEE	Volume_BTC	Volume_Currency	Weighted_Price	JPY_Rate	GBP_Rate	CHF_Rate	EUR_Rate	CNY_Rate	CAD_Rate	SEK_Rate	Dollar_Index
2013-09-25	5.65	0.113200013883	179548	66539	58150	256	40337	842440.858517	30.8215087	3399.94	416430.35	122.48	0.010131855973641	1.60207885752553	1.09713603609139	1.34920720584585	0.162742934515498	0.970854934855634	0.156086840474566	1
2013-09-26	7.31666666667	0.140398744951	160740	63157	54262	282	38352	717166.137073	28.01795022	2285.64	279416.78	122.25	0.0101298443448118	1.60439218404304	1.09797807337787	1.35003962366295	0.162743729077259	0.969706372910283	0.155809837209882	1
2013-09-27	7.41666666667	0.125307500362	163774	66494	50429	349	36560	718883.773393	82.75466408	2739.51	336632.66	122.88	0.01013652890786	1.607373342999	1.10052285841003	1.35066324318557	0.162742669663302	0.969490145132675	0.155770033584019	1
2013-09-28	7.21666666667	0.11765684719	135783	60434	44660	296	31425	592862.756836	27.84186309	1786.11	219900.56	123.12	NA	NA	NA	NA	NA	NA	NA	NA
2013-09-29	6.26666666667	0.110355433964	145305	54587	41741	307	28026	560375.158304	19.75447388	2714.53	336146.62	123.83	NA	NA	NA	NA	NA	NA	NA	NA
2013-09-30	6.53333333333	0.115464972287	141959	61734	42073	226	32223	691501.317434	26.00052268	3099.64	380663.77	122.81	0.0101859444153013	1.61316861806297	1.10373692209714	1.35066324318557	0.162730222582398	0.970139117949514	0.15568467004191	1
2013-10-01	6.15	0.121152950793	223311	69975	55320	221	39079	1039752.25784	36.02532288	3873.42	479801.17	123.87	0.0102005842894681	1.6192968365417	1.10522517305063	1.35266380082296	0.162769953968657	0.969753391712487	0.156188256829722	1
2013-10-02	7.13333333333	0.165003407208	289498	77571	60542	282	42584	1095329.72889	35.39513493	23606.26	2395109.25	101.46	0.010227720190031	1.62062997128244	1.10522517305063	1.35418232439979	0.162840458689004	0.968007356855912	0.156705670708106	1
2013-10-03	6.18333333333	0.139478788926	336325	72720	61708	274	41357	1108953.94783	40.37392697	7580.11	831661.7	109.72	0.0102522567780233	1.62062997128244	1.10813883649855	1.35800926705524	0.162919783186353	0.967932399601212	0.157077109152883	1
2013-10-04	6.78333333333	0.132432337557	155171	64698	54796	256	35360	829560.591738	33.53991469	4458.66	528038.88	118.43	0.0102747889558348	1.61401481342796	1.10928571983214	1.36012785201809	0.162992277425896	0.968616815187912	0.157016683022571	1
2013-10-05	6.26666666667	0.100734335551	98794	55710	47895	296	31381	550816.631705	26.70745176	1947.47	232649.44	119.46	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-06	5.45	0.100938712016	94625	48783	44751	307	26177	410691.014928	21.98375278	1207.7	143724.31	119.01	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-07	7.26666666667	0.130531641393	179184	58652	43235	252	30100	595294.066475	32.99949234	3599.1	436335.88	121.23	0.0102985657187524	1.60766276379736	1.10702863550971	1.3581863322993	0.162991746097978	0.969471347274331	0.156089276822772	1
2013-10-08	6.96666666667	0.127260581041	132836	60475	42865	223	34291	707716.71271	16.18054086	7238.25	881999.15	121.85	0.0103114044132811	1.60755938726266	1.10702863550971	1.35725909668978	0.162978464025764	0.968766953421685	0.155739709109371	1
2013-10-09	6.51666666667	0.115927836934	179252	69133	46991	216	38692	862761.019523	25.13904198	8081.48	994401.75	123.05	0.0102932760203725	1.60382865977662	1.10291400910345	1.35515861454004	0.162939692760915	0.965232331422173	0.155319056405669	1
2013-10-10	5.65	0.133234385955	158088	65216	57769	231	36547	824938.138114	29.73024401	7860.09	974212.38	123.94	0.0102456496971386	1.5970614070111	1.09891317487005	1.35258512832651	0.162933321167645	0.962575080856307	0.154432045267121	1
2013-10-11	6.88333333333	0.130256862964	157854	67974	54449	237	37937	870771.617504	28.46158064	4398.02	545745.18	124.09	0.0101866292341998	1.59604181629559	1.09824939047159	1.35341073038163	0.163036389722186	0.962260156655953	0.154122863664456	1
2013-10-12	5.86666666667	0.111741099866	133286	58649	49674	252	33344	715254.465812	32.21519984	1739.18	216621.09	124.55	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-13	4.76666666667	0.106077319149	101457	57180	51248	349	31479	637885.77989	31.15736732	4467.22	563453.75	126.13	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-14	4.6	0.104910979899	174393	74721	55763	249	36518	963077.954961	24.76312632	20931.46	2739719.9	130.89	0.0101702396413567	1.59760997547669	1.09916924788245	1.35571896488146	0.163193634142719	0.964515475650807	0.154361721997626	1
2013-10-15	4.96666666667	0.102441226282	180843	70171	57320	230	37753	822209.765628	46.86833704	9012.27	1209693.51	134.23	0.0101591429746987	1.59755127340812	1.09703132353538	1.35438590788551	0.163257043316991	0.965661091583298	0.154350523865678	1
2013-10-16	5.33333333333	0.109832754963	206391	74562	51947	289	39527	1024516.32083	36.84323895	32220.27	4414598.47	137.01	0.0101499348374183	1.59766357678531	1.09509474212161	1.35264367442949	0.163239454323152	0.965167118686601	0.154009166625598	1
2013-10-17	6.71666666667	0.117371548487	178651	68607	45193	260	35519	912009.374284	39.50246713	22771.29	3153285.04	138.48	0.0101673546576652	1.60275417277049	1.09933962668625	1.35720199237252	0.163218139411142	0.96825104813176	0.154713501537852	1
2013-10-18	6.56666666667	0.151048489389	155194	69519	60446	258	42341	880504.604239	45.53965756	27456.64	3902175	142.12	0.0102008652373894	1.61296566318696	1.10571033043048	1.3650218608251	0.163252245942774	0.971024625184495	0.155718367760069	1
2013-10-19	5.7	0.121236191493	197109	75457	54639	302	40260	1066912.82451	35.8234771	18321.12	2806387.37	153.18	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-20	5.5	0.111199979429	122340	64030	49864	249	33432	691056.481641	27.8955071	4224.93	664689.87	157.33	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-21	5.96666666667	0.134416305011	174957	73341	58142	248	40197	979061.385123	36.82997401	12876.23	2139337.34	166.15	0.0102035506315488	1.61642546904626	1.10787488547343	1.36768408685888	0.163259708646724	0.971364183859813	0.155881729414259	1
2013-10-22	4.88333333333	0.127491184985	342377	89356	64906	250	47416	1235490.63415	41.67292026	17428.77	3133729.14	179.8	0.0101856850382472	1.61618773636746	1.10958481555372	1.36952532252321	0.163230927690331	0.971194374842181	0.156231203433337	1
2013-10-23	5.95	0.127253075912	242239	87179	54572	271	42721	1096234.37435	36.67520171	20870.45	3973488.88	190.39	0.0102225761505254	1.61796589327897	1.11570533775748	1.37481989859328	0.163282634075453	0.969236435536085	0.156737846547379	1
2013-10-24	6.06666666667	0.156337947937	250788	88605	63265	326	46979	1068753.62645	49.26787775	44180.35	7993939.83	180.94	0.0102639582133733	1.61841366329551	1.12032767343793	1.37868090568306	0.163336507506129	0.964152798935575	0.157080563479397	1
2013-10-25	5.46666666667	0.123490607738	342303	82770	59853	244	43703	2883479.39751	46.75449972	35003.95	5946945.63	169.89	0.010276383329651	1.61880140706218	1.12060638252571	1.37996511448191	0.163358387064629	0.959600806064677	0.157550282172555	1
2013-10-26	6.5	0.120308626836	202792	67249	49353	270	34869	702233.658709	53.66366945	31430.66	5459827.48	173.71	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-27	7.48333333333	0.11322228922	107717	54418	44388	254	30090	505512.469046	44.03445576	12486.96	2222478.5	177.98	NA	NA	NA	NA	NA	NA	NA	NA
2013-10-28	6.58333333333	0.118268551107	117402	63786	48635	189	34629	613494.073418	43.74981757	8053.86	1510326.29	187.53	0.010257188750736	1.6178088397075	1.11926683545211	1.38014223745899	0.163345845625108	0.957854406130268	0.157946692991115	1
2013-10-29	7.23333333333	0.146509595737	279413	70275	51237	182	38140	1671663.7104	26.14906747	6132.4	1184623.04	193.17	0.0102325657544675	1.61157757328649	1.11632434580603	1.37811850992314	0.163269837693454	0.95740504935423	0.157491475773874	1
2013-10-30	5.68333333333	0.118112223489	166703	77520	47911	210	38560	712930.226354	38.08800627	11047.09	2155531.48	195.12	0.010196226376618	1.60623476084771	1.11343199825414	1.37571072655411	0.163196830064773	0.956297217175098	0.156860530596431	1
2013-10-31	5.7	0.120845306433	148878	77578	56476	300	38478	695676.657139	30.03529546	5517.72	1080312.53	195.79	0.0101714085773454	1.60392641185622	1.10974489184426	1.36989491536104	0.163112712515475	0.955968108903887	0.15590846302319	1
2013-11-01	6.45	0.122965662103	150491	72946	48306	339	35575	686117.533172	35.40296681	3715.43	735178.81	197.87	0.0101664760452408	1.60066331487769	1.10232557626825	1.35856828639706	0.163041706068412	0.957735147922194	0.154370776994432	1
2013-11-02	5.75	0.0972219590218	123969	69196	41179	380	35652	686361.060316	23.87084674	3495.38	697432.14	199.53	NA	NA	NA	NA	NA	NA	NA	NA
2013-11-03	6.08333333333	0.0933541521734	110666	63309	35815	450	30351	538328.015868	24.97396102	9197.39	1864115.45	202.68	NA	NA	NA	NA	NA	NA	NA	NA
2013-11-04	6.13333333333	0.106890826225	196469	77104	42094	407	38141	793106.557243	67.37958812	13066.95	2799458.97	214.24	0.0101463509663385	1.59611569284988	1.09755870018318	1.35098074447145	0.162998919317165	0.959591597815969	0.153519982928578	1
2013-11-05	7.6	0.147551278507	354723	93462	51134	340	45732	1218397.70979	47.14006645	24979.72	5784803.85	231.58	0.0101488944301852	1.59812827216764	1.09699040681889	1.34943478923853	0.162998653631121	0.958791156110376	0.153376585530453	1
2013-11-06	7.31666666667	0.182755099403	256762	101631	55035	279	48151	945894.591925	118.37378115	18758.33	4644088.24	247.57	0.01014801900521	1.60485050015166	1.09675459348243	1.34997401300025	0.16297633909509	0.957863581068784	0.153617146131383	1
2013-11-07	8.33333333333	0.189202674024	286822	104142	58631	309	53470	1071612.8973	117.81098834	35945.95	9860992.88	274.33	0.0101401058424248	1.60739659617697	1.09489210933155	1.34854128289429	0.16293624141937	0.958588957055215	0.153692225171405	1
2013-11-08	10.1333333333	0.221148956987	324225	107930	59961	335	53584	1144910.92099	108.19320547	18564.38	5558032.74	299.39	0.0101519956793106	1.60642570281124	1.09077661113159	1.3426116750826	0.163002639012726	0.956873702240041	0.152735648194817	1
2013-11-09	8.18333333333	0.201818331866	292969	108461	57804	415	53728	1024303.73909	86.29385375	26504.5	8784038.24	331.42	NA	NA	NA	NA	NA	NA	NA	NA
2013-11-10	6.55	0.174599806468	225470	97886	57169	380	44438	771057.032277	52.48680278	49930.52	14512870.04	290.66	NA	NA	NA	NA	NA	NA	NA	NA
2013-11-11	6.2	0.133102998978	178429	86543	54558	263	44441	723078.158895	62.00580352	17418.69	5452415.01	313.02	0.0101161741438682	1.6022046335758	1.08701559867384	1.33870779891002	0.16305845482547	0.95488183337312	0.152024202252999	1
